what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1346438640147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346438641161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346438655108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346438657931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346438739956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346438755681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346438808799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346439023689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346439024516
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1346439045452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346439056684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346439091082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346439099412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346439121876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346439312211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346439313091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346439997910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346439998635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346440738698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346440739447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346440781414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346440806287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346440986355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346440989087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346440991387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346440995665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346441013212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346441015860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346441022293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346441068591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346441213326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346441231784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346441233270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346441234248
