what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1346180025928
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1346180026037
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1346180026661
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1346180026708
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1346180026739
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1346180026801
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1346180026879
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1346180026895
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1346180036458
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1346180036676
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1346180036848
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1346180036863
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1346180038018
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1346180038376
error,log,,,"No repository found at file:/C:/Users/Antonio/Downloads/jdeclipse_update_site/.",1346180053607
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1346180058771
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1346180058802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180060690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180069951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180073194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180079712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346180139895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346180141672
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1346180144648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346180144959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346180145937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180228072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180599080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180610910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180616111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180616642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180635002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180638482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180669998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180721523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180784927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180808790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346180824030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346180935065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346180936238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346180939033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346180940826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346181097678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346181098374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346181100007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346181101004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346181102487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181230572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181234247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346181260629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346181261541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346181265976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346181697027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346181698367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346181698729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346181746784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346181746939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346181747153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346181747335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346181747493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1346181747963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181854397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181855216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181884569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181884703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181896455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181940184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181980073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181982560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181994742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346181996723
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1346182021406
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1346182021408
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1346182021512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182057294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182062211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182063797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182064813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182149909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182239797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346182258890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346182262422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182265311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182499098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1346182509547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182510211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182664041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182682198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182683414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182684266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182690630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182691448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182736674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346182777041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346182778716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346182779794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182786835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182833593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346182838506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346182841186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346182855397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183193680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183214308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183229699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346183230410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183236631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183281570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346183313225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346183316223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346183318793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346183319726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346183326319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183331503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183341521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183445583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346183472580
